year_week,WIND_DIRECTION_DEG,WIND_SPEED_MS,BAROMETRIC_PRESSURE_HPA,TEMP_2M_C,RELATIVE_HUMIDITY_PCT,total_ozone,mu,value
2014-W10,252.529762,5.383333,677.959286,4.427381,55.446429,254.5,1.4615,399.2225
2014-W11,191.684524,3.811905,678.947321,5.129697,54.244048,265.286,1.344714,399.74
2014-W12,171.10119,3.145833,678.279226,5.274691,45.785714,259.571,1.464,401.4775
2014-W13,163.136905,3.253571,679.612024,4.383735,62.922619,282.429,1.462571,400.12
2014-W14,191.660714,3.855357,679.25881,4.780838,63.660714,278.5,1.977,400.88
2014-W15,213.416667,3.363095,679.195,6.810119,38.416667,277.833,1.3675,402.35
2014-W16,136.119048,6.964286,680.25375,8.950595,10.654762,278.429,1.434571,402
2014-W17,156.583333,7.758333,680.707083,9.810119,16.738095,279.167,1.190167,401.55
2014-W18,222.64881,2.884524,679.559762,7.46369,43.803571,285.167,1.256833,402.375
2014-W19,140.464286,2.4,681.575714,10.3,34.333333,275.714,1.295571,403.0925
2014-W20,173.34,2.444,680.0114,10.034,30.94,278,1.454,401.95
2014-W21,169.440476,2.969048,680.803036,10.87381,28.625,280.5,1.190667,402.3575
2014-W22,172.416667,3.7375,679.491786,6.258929,53.14881,293,1.3795,402.0325
2014-W23,187.607143,2.585119,679.105893,7.55119,50.279762,276.143,1.241429,402.175
2014-W24,140.172619,4.177381,680.45619,9.455357,31.744048,279.429,1.354857,402.265
2014-W25,215.172619,2.783929,679.403512,7.857143,37.333333,278.143,1.321857,401.59
2014-W26,126.642857,4.283333,681.113095,11.772024,22.059524,272.714,1.289571,401.235
2014-W27,128.815476,4.123214,681.886131,12.326786,17.732143,268.167,1.348167,400.5975
2014-W28,162.380952,3.731548,680.822619,10.415476,32.755952,264.714,1.34,399.79
2014-W29,151.702381,4.465476,681.345119,8.658929,60.410714,260.5,1.118,399.0375
2014-W30,172.636905,4.095833,681.324881,10.420833,42.64881,260.857,1.466571,398.225
2014-W31,184.89881,4.158333,681.091786,8.703571,53.732143,265.286,1.241857,397.4425
2014-W32,124.638095,6.868571,681.194952,10.417143,36.942857,266.667,1.024333,398.065
2014-W33,127.469799,6.328859,680.833333,10.734014,28.877551,270.143,1.334143,397.3333333
2014-W34,130.02381,3.2,680.17119,9.023214,37.797619,272.857,1.293429,396.48
2014-W35,189.172619,2.655952,678.87631,9.68631,30.380952,263.286,1.302714,395.6625
2014-W36,155.970238,2.538095,680.78375,10.080952,42.119048,266.286,1.350429,396
2014-W37,174.958333,3.73631,680.205238,9.021429,39.666667,271,1.188,395.6775
2014-W38,176.684524,2.316071,680.581964,8.466071,66.892857,261.143,1.49,395.0225
2014-W39,142.178571,7.432738,681.402917,8.997024,49.410714,269.8,1.0886,396.1425
2014-W40,214.142857,2.520833,679.889107,7.404762,64.392857,268.714,1.385571,395.3625
2014-W41,182.857143,5.044643,680.612857,8.496429,46.875,266.4,1.166,395.0325
2014-W42,152.452381,6.114286,680.415536,8.203571,64.172619,264,1.219,395.8575
2014-W43,158.255952,5.47381,681.291905,8.541667,41.892857,253.571,1.406571,395.98
2014-W44,148.255952,5.51131,681.04006,8.463095,33.75,263.4,1.2216,399.785
2014-W45,177.964286,3.552381,680.247917,8.3625,37.845238,253,1.511,396.7125
2014-W46,238.644737,6.576974,678.7506,8.569333,41.1,248.5,1.4555,398.4425
2014-W47,148.013605,6.02381,681.540136,8.098639,27.394558,257.333,1.468833,398.03
2014-W48,213.785714,3.624405,679.698631,8.23869,26.642857,249,1.708571,397.3575
2014-W49,227.39881,3.439881,678.960417,6.789286,29.005952,249.714,1.619714,399.1175
2014-W50,151.839286,3.907738,682.063631,8.741667,20.470238,238.571,1.553714,398.93
2014-W51,150.369048,7.811905,681.556726,8.647619,13.077381,248.429,1.609857,399.43375
2014-W52,242.807229,7.884337,675.541506,5.98253,33.433735,257,1.42,399.9375
2015-W01,234.232143,11.225,673.327143,5.82716,34.107143,237,1.3675,400.765
2015-W02,245.702381,4.896429,678.32756,6.8,24.386905,238.143,1.529429,399.9
2015-W03,207.267857,3.433333,681.004583,8.410119,24.279762,234.571,1.512714,401.08
2015-W04,186.857143,3.805357,680.992976,9.086905,26.005952,238.6,1.4318,399.615
2015-W05,206.339286,4.704167,678.754286,7.5125,27.636905,238.571,1.469,400.3275
2015-W06,253.607143,11.816071,676.900655,7.047024,13.660714,247.4,1.2428,400.4825
2015-W07,239.880952,13.442857,675.849286,7.336905,29.488095,250.8,1.211,399.87
2015-W08,221.744048,4.422024,679.71875,7.45,42.517857,256,1.1705,400.305
2015-W09,177.339286,4.13631,678.663036,6.676786,47.261905,260.2,1.2324,402.1075
2015-W10,229.595238,5.221429,676.247202,4.47619,58.119048,280.75,1.143,401.47
2015-W11,253.577381,9.782738,676.503353,2.858974,52.473054,281,1.091,404.26
2015-W12,213.083333,3.71131,680.373095,8.339286,32.440476,267.6,1.0836,401.48
2015-W13,193.490446,4.36879,681.932774,8.859355,26.393548,277.857,1.320857,401.67
2015-W14,240.339286,3.031548,679.959821,6.238554,41.886905,276,1.241,402.625
2015-W15,194.267081,3.340373,678.745786,5.603774,48.226415,292.143,1.380429,404.2825
2015-W16,167.25,3.578571,680.016488,6.58631,47.619048,290.714,1.300143,405.2575
2015-W17,189.440476,5.219048,679.995179,10.047024,22.982143,285.143,1.319143,403.4725
2015-W18,139.577381,4.683929,679.55875,7.516667,32.494048,293,1.323714,404.6025
2015-W19,154.761905,3.658333,679.258571,9.078571,25.029762,293.167,1.183167,404.535
2015-W20,145.232143,3.770833,679.494107,6.118563,43.779762,290.571,1.424,404.5625
2015-W21,213.696429,4.54881,679.839107,9.070238,27.452381,292.143,1.289,404.4025
2015-W22,262.505952,5.044048,678.789286,10.601786,31.60119,282.857,1.426857,403.4525
2015-W23,192.714286,3.206548,680.909524,8.544643,43.440476,264.714,1.397571,404.0625
2015-W24,198.85119,3.139881,678.626012,7.469643,41.845238,289.167,1.368667,404.05
2015-W25,169.02381,5.191667,680.51994,11.875,25.809524,282.4,1.0194,402.055
2015-W26,158.190476,2.84881,680.985298,10.7,36.017857,288.714,1.293857,402.715
2015-W27,141.863095,3.321429,680.45875,8.783929,46.97619,277.714,1.524571,402.25
2015-W28,157.196429,3.055952,681.140119,9.670238,52.52381,276.333,1.284667,401.3425
2015-W29,169.482143,5.883333,680.723393,10.420238,41.446429,274.429,1.313714,402.325
2015-W30,178.39881,3.013095,680.396548,9.074405,48.72619,269.429,1.389857,397.645
2015-W31,126.785714,4.206548,680.999226,11.286905,38.732143,267.286,1.311571,399.85
2015-W32,166.607143,3.844048,680.449464,9.710714,65.678571,269.5,1.6065,398.285
2015-W33,153.130952,3.054762,681.076726,8.907738,66.547619,266.25,1.17625,399.2925
2015-W34,204.636905,3.607143,680.342024,9.092857,69.970238,262.5,1.4235,399.65
2015-W35,173.732143,2.505357,680.406667,9.235714,71.535714,257.25,1.34825,399.06
2015-W36,214.815476,2.89881,679.608036,8.80119,73.982143,263.286,1.609,399.0475
2015-W37,174.470238,3.310119,680.152143,9.99881,57.446429,258.333,1.652833,397.7075
2015-W38,174.613095,3.504167,680.138631,8.66131,59.440476,264.143,1.404571,397.18
2015-W39,183.922619,3.643452,679.641845,8.475,64.607143,262.4,1.1652,397.2925
2015-W40,193.690476,3.352976,678.369643,8.959524,52.470238,267.6,1.1398,397.48
2015-W41,201.5,2.9875,678.885417,9.672024,49.547619,257,1.373143,398.1175
2015-W42,140.107143,3.383929,681.300833,8.85,53.583333,264.429,1.427,398.175
2015-W43,159.541667,4.527976,680.592321,9.354167,35.029762,254.714,1.439429,398.94
2015-W44,174.535714,3.565476,680.981548,10.098214,33.160714,245.429,1.508571,399.3525
2015-W45,149.672619,7.257143,681.320833,9.847619,18.833333,249.286,1.558429,399.15
2015-W46,161.857143,5.626786,680.642679,6.479167,59.839286,256,1.536,399.77
2015-W47,191.52381,4.391071,679.39381,7.861905,54.095238,240.143,1.592429,400.655
2015-W48,213.14881,3.706548,679.997619,8.605357,47.613095,245.5,1.573833,400.7975
2015-W49,137.535714,4.490476,682.303929,10.066667,13.869048,248.571,1.532571,400.645
2015-W50,171.279762,9.866667,681.856369,9.272619,11.119048,249.75,1.38625,401.5725
2015-W51,148.130952,7.485714,679.595298,6.091071,33.952381,256.429,1.551,402.9125
2015-W52,169.065476,7.93631,679.329524,4.920238,49.559524,248.167,1.741667,402.2625
2015-W53,213.005952,3.607143,679.822798,6.672455,27.821429,243.143,1.649857,401.7825
2016-W01,260.041667,4.520833,680.244762,7.425595,12.458333,245.571,1.552571,402.37
2016-W02,254.14881,4.370833,680.306607,8.446429,15.35119,239.286,1.527429,405.58
2016-W03,217.89881,3.360119,682.1175,9.228571,20.315476,247.143,1.603286,402.6425
2016-W04,190.767857,4.455952,682.042738,10.286905,13.654762,246.143,1.491,404.105
2016-W05,166.910714,4.260119,679.87869,8.002381,20.577381,240.2,1.2556,403.3675
2016-W06,213.833333,4.416667,679.824226,8.027976,14.946429,236.857,1.439143,404.97
2016-W07,159.958333,3.903571,679.238095,9.254762,9.904762,238.857,1.529714,403.305
2016-W08,201.107143,5.308333,679.870417,9.422619,16.779762,249.143,1.515857,404.6125
2016-W09,232.35119,4.432143,680.49881,9.595238,17.988095,244.143,1.373714,404.615
2016-W10,197.375,3.291667,681.169048,9.105357,20.9875,250,1.354571,403.62
2016-W11,223.047619,3.076786,679.763869,7.076786,30.071429,264.857,1.366143,405.415
2016-W12,209.809524,3.727381,678.717798,6.072619,50.125,268.429,1.388429,406.0775
2016-W13,259.327381,6.107738,680.738929,10.37381,12.97619,250,1.3625,406.71
2016-W14,167.589286,3.635714,681.236369,9.5125,27.636905,253.286,1.367429,406.7575
2016-W15,180.434524,5.735119,680.659167,8.577976,21.238095,267.143,1.303714,408.6475
2016-W16,184.75,3.5125,680.411905,9.583929,29.196429,269.857,1.308429,407.57
2016-W17,135.041667,4.322619,681.304821,9.877976,20.160714,278.8,1.0288,407.5525
2016-W18,150.702381,3.961905,681.305417,10.502976,24.761905,279,1.295143,408.3025
2016-W19,219.380952,2.6375,679.942083,8.047024,47.488095,264,1.595,408.5425
2016-W20,179.761905,3.738095,680.964881,9.821429,28.10119,282.714,1.292429,407.2925
2016-W21,171.315476,2.603571,680.71006,6.725,55.315476,271.429,1.195571,408.2725
2016-W22,268.14881,3.92619,679.232143,9.639286,38.327381,276,1.458857,407.215
2016-W23,180.267857,3.131548,681.005476,10.458929,38.279762,274.833,1.181167,407.7025
2016-W24,149.202381,5.188095,681.675833,9.7875,34.27381,268.857,1.302714,407.4025
2016-W25,181.630952,2.77619,680.771845,9.572619,33.392857,269,1.308857,406.5325
2016-W26,164.857143,6.980357,681.888571,9.324405,39.791667,266,1.13775,405.43
2016-W27,150.095238,3.279762,681.399821,10.110119,32.732143,262,1.353667,405.26
2016-W28,145.696429,2.567262,680.58869,8.191667,47.178571,261.857,1.458857,404.655
2016-W29,148.660714,4.472024,680.528631,8.651786,65.5,266,1.27275,403.97
2016-W30,150.369048,6.810119,681.191548,9.145833,40.488095,270.8,1.2076,404.0675
2016-W31,182.732143,4.296429,681.377321,9.01369,51.02381,263.857,1.305714,403.5875
2016-W32,148.619048,5.104167,681.740119,10.064286,40.315476,267.167,1.182,403.2275
2016-W33,198.863095,3.827976,680.304405,9.57381,46.154762,261,1.298286,401.4375
2016-W34,160.392857,2.924405,681.063393,8.657738,63,261.667,1.561,402.15
2016-W35,163.39881,5.039881,680.890536,8.422024,64.952381,260,1.5055,400.3275
2016-W36,161.880952,3.407738,680.074524,8.632738,40.970238,259.333,1.367,399.605
2016-W37,215.125,2.674405,681.565298,8.645238,62.315476,264.8,1.3864,400.585
2016-W38,163.345238,3.674405,680.998214,9.504167,45.375,258.714,1.376714,400.89
2016-W39,160.204819,3.970482,680.40012,7.928313,46.86747,253.714,1.398286,400.405
2016-W40,192.315476,2.525,680.656071,7.072619,65.315476,259.333,1.443833,401.0875
2016-W41,131.797619,5.952381,681.743452,10.3375,23.238095,258.429,1.376143,401.4475
2016-W42,168.172619,5.580952,680.602262,8.404167,41.035714,254.714,1.403429,401.8975
2016-W43,142.39881,4.304167,680.511726,9.273214,28.160714,254.857,1.422143,402.2025
2016-W44,146.678571,4.669048,681.548571,9.363095,18.845238,257,1.475857,402.6075
2016-W45,192.916667,2.570238,681.546786,7.931548,32.964286,249.2,1.3974,403.1375
2016-W46,150.452381,8.633333,680.800238,8.944643,12.202381,248.571,1.502143,405.34
2016-W47,172.934524,6.319643,680.682798,8.154167,15.261905,247.429,1.607,403.975
2016-W48,156.520958,7.683333,678.710952,4.764881,47.5,255.333,1.447,404.0575
2016-W49,202.184524,3.969643,678.805774,6.59881,75.738095,244.167,1.603833,403.5
2016-W50,230.458333,9.159524,675.452083,5.355952,43.285714,249.25,1.41125,405.7875
2016-W51,160.813253,6.576506,681.276325,7.110843,36.349398,251.714,1.563,404.565
2016-W52,189.845238,6.796429,677.800476,4.793865,32.27381,256.571,1.788571,404.8425
2017-W01,241.994048,5.521429,677.243274,5.274405,35.946429,246.286,1.630857,405.8375
2017-W02,195.119048,3.474405,680.95619,6.227273,37.077381,236.143,1.55,405.4425
2017-W03,158.035714,9.467262,681.77503,8.106587,15.790419,235.667,1.647333,406.2225
2017-W04,185.029762,4.495238,680.458631,6.480745,26.869048,231.429,1.507,408.815
2017-W05,217.339286,4.589881,677.929643,5.177976,21.607143,233.2,1.2604,406.3825
2017-W06,251.988095,11.473214,676.612738,7.767262,26.547619,239.143,1.439429,406.01
2017-W07,218.035714,4.145833,682.280774,7.972619,32.303571,224.286,1.428571,406.125
2017-W08,195.184524,3.913095,679.358393,3.543651,38.196429,247,1.439667,407.705
2017-W09,209.452381,5.654167,677.856488,4.630357,58.636905,265,1.23025,407.3675
2017-W10,253.516393,6.010656,678.412787,5.427049,48.983607,252.2,1.1636,407.03
2017-W11,189.375,3.297222,681.309722,9.1375,37.777778,247,1.342571,407.2825
2017-W12,164.940476,5.972024,683.072619,8.292262,33.869048,258,1.0848,407.02
2017-W13,156.767857,4.781548,680.776429,8.62619,17.422619,256.714,1.315429,408.64
2017-W14,157.720238,6.82381,681.725119,11.019048,17.940476,263.5,1.192333,408.67
2017-W15,232.160714,4.171429,679.245417,6.784524,41.660714,280,1.279,408.9675
2017-W16,162.166667,3.092857,680.514226,7.318452,42.345238,280,1.330714,410.9625
2017-W17,198.017857,5.495833,678.99631,8.042857,30.077381,296,1.300286,409.1675
2017-W18,171.666667,5.157738,681.411667,7.502976,48.571429,282,1.413833,411.895
2017-W19,162.833333,4.029762,680.727202,7.542262,37.059524,276.143,1.294571,409.8575
2017-W20,141.214286,3.745833,679.72756,7.192262,41.083333,290.143,1.308571,410.3475
2017-W21,189.839286,4.114881,679.356786,8.34881,30.089286,293.714,1.287429,410.28
2017-W22,177.315476,3.4375,681.711131,10.318452,27.869048,289.333,1.335667,409.6125
2017-W23,130.60119,4.592262,681.918631,11.533929,22.119048,277.286,1.291,410.0725
2017-W24,144.5,3.464286,681.679821,9.979167,37.565476,276.286,1.291429,409.7725
2017-W25,137.369048,4.120833,680.67125,12.400595,19.27381,271,1.297,408.2675
2017-W26,137.940476,6.139286,681.37369,10.441667,17.553571,271,1.290286,408.5575
2017-W27,148.089286,6.065476,682.249345,9.656548,27.630952,264.286,1.430571,407.6075
2017-W28,180.511905,3.333929,681.726607,8.439286,44.22619,268.667,1.283167,407.3675
2017-W29,154.958333,4.51369,680.913452,10.079167,30.589286,273.429,1.290429,406.8825
2017-W30,145.715278,5.113194,681.576736,10.035417,37.118056,268,1.328571,406.925
2017-W31,163.994048,4.050595,682.223631,10.367857,30.577381,263.857,1.298429,406.015
2017-W32,123.589286,4.345833,682.481429,11.500595,21.333333,263.571,1.289,405.89
2017-W33,130.494048,3.556548,680.722619,10.140476,29.892857,264.714,1.293857,405.4525
2017-W34,147.511905,5.045238,681.119762,9.791071,34.357143,259.571,1.568571,404.3775
2017-W35,136.797619,4.716071,681.315476,9.108929,44.309524,261.429,1.334714,404.2875
2017-W36,207.940476,3.263095,681.032321,8.441667,52.97619,263.857,1.521857,403.775
2017-W37,212.125,3.735714,680.58256,10.290476,35.357143,261.857,1.318286,403.5025
2017-W38,196.571429,4.592857,680.441607,8.041071,48.940476,262.714,1.379857,402.8275
2017-W39,175.625,3.970238,679.976667,8.542262,36.130952,262.571,1.348857,402.4375
2017-W40,172.392857,4.233929,679.798393,9.031548,36.380952,257.714,1.353286,402.975
2017-W41,168.363095,3.152976,679.587381,9.499405,47.422619,262.714,1.583571,403.5575
2017-W42,145.875,5.627976,680.70494,9.098214,19.440476,257.714,1.410429,404.285
2017-W43,221.089286,3.525595,678.674048,9.14881,59.815476,261.25,1.4445,404.845
2017-W44,159.190476,4.20119,680.744167,8.016667,49.136905,253.4,1.3264,404.495
2017-W45,164.696429,5.323214,679.869524,9.284524,27.744048,256.5,1.2755,404.1225
2017-W46,259.02381,6.839881,677.473095,5.479762,39.880952,249.2,1.284,404.9475
2017-W47,222.119048,4.847619,677.098393,4.674251,25.029762,267.333,1.344667,406.0475
2017-W48,159.49697,4.693939,679.950121,5.767879,68.939394,243,1.562,406.9
2017-W49,247.917241,4.242069,678.896345,5.781379,27.827586,261,1.4084,407.195
2017-W50,245.017857,4.760714,676.750476,5.257407,24.577381,257.2,1.4698,406.1875
2017-W51,217.452381,3.266667,677.072917,4.592857,58.035714,262,1.617667,406.585
2017-W52,197.535714,5.028571,678.617857,5.977976,24.505952,259.667,1.389333,407.0425
2018-W01,147.083333,5.206548,681.270952,7.380952,16.369048,264,1.37525,406.9175
2018-W02,195.184524,4.276786,680.203571,5.738922,35.494048,248.4,1.3526,408.41
2018-W03,164.035714,6.840476,681.154583,7.007738,23.291667,258.167,1.554,408.085
2018-W04,221.517857,3.968452,676.816786,3.928571,68.083333,259.333,1.623167,408.8725
2018-W05,246.488095,6.503571,676.404643,4.947619,45.25,254,1.388333,408.8875
2018-W06,248.095238,6.002381,674.200833,3.514286,42.458333,268.286,1.519286,408.2825
2018-W07,214.297619,4.674405,677.542262,6.756548,41.202381,261.571,1.420857,408.3625
2018-W08,230.657534,5.012329,678.519521,4.499315,69.794521,255.2,1.6858,408.9975
2018-W09,175.35119,3.435714,679.993214,7.347619,47.22619,258.143,1.372429,409.475
2018-W10,265.22619,5.865476,675.844405,4.459036,36.553571,276.143,1.528,409.1425
2018-W11,201.642857,3.152381,679.224464,5.774405,76.809524,267.6,1.8828,408.9125
2018-W12,264.363095,5.308333,677.036012,5.004167,76.113095,272.333,1.477833,409.39
2018-W13,187.928571,6.197619,677.700298,5.539286,44.690476,275.6,1.1338,410.84
2018-W14,236.845238,5.260119,679.656964,8.102381,64.5,269,1.532857,409.47
2018-W15,180.220238,4.785119,680.720952,6.073214,65.72619,284.143,1.423714,410.4025
2018-W16,168.625,2.964881,680.391012,6.483333,56.946429,270.333,1.573833,410.3625
2018-W17,187.52381,3.367857,679.170476,7.832738,36.89881,289.2,1.1584,412.5
2018-W18,222.303571,5.365476,680.942321,8.47381,62.809524,258.25,1.24925,408.92
2018-W19,218.10119,2.575,681.660119,8.499405,53.690476,275.286,1.372857,411.8625
2018-W20,197.071429,3.364881,680.579048,8.070833,37.77381,285.429,1.439,412.3425
2018-W21,143.815476,3.507143,681.498214,11.582738,27.940476,270.333,1.171167,410.53
2018-W22,158.869048,4.285714,680.45631,11.378571,28.571429,278.667,1.075,412.105
2018-W23,181.583333,5.791071,682.181548,9.62381,33.291667,288.714,1.320286,411.415
2018-W24,155.904762,3.385714,680.324226,8.744048,31.85119,285.286,1.344,410.58375
2018-W25,126.059524,5.397024,680.723393,11.261157,38.208333,274.714,1.317286,409.7525
2018-W26,135.904762,6.057143,680.57131,8.9875,32.308333,268.286,1.299143,411.46
2018-W27,130.392857,4.254762,679.971012,8.3125,51.589286,282,1.4164,410.015
2018-W28,177.446429,3.339881,681.372024,9.136905,46.619048,272.143,1.321429,409.065
2018-W29,153.654762,5.20119,681.447619,10.239881,41.535714,271.8,1.0652,409.2575
2018-W30,146.60119,4.268452,682.376964,10.134524,46.446429,263.2,1.0818,408.715
2018-W31,163.196429,4.576786,681.645179,9.32381,49.922619,271.571,1.341429,407.7475
2018-W32,132.279762,6.421429,680.973869,10.316071,44.14881,269.5,1.534,407.65
2018-W33,176.431138,4.416766,681.877262,8.156548,63.005952,268,1.295,407.38
2018-W34,153.077381,6.798214,680.177024,8.541071,71.958333,264,1.554,407.405
2018-W35,211.464286,2.571429,679.249762,7.970238,64.922619,264.333,1.546167,406.7025
2018-W36,181.571429,3.42619,679.953214,8.231548,64.404762,255.714,1.527714,406.3325
2018-W37,202.952381,3.102381,680.064643,7.992857,62.720238,259.714,1.363857,405.525
2018-W38,145.160714,4.789881,679.738452,9.75119,41.696429,256.857,1.421429,404.7175
2018-W39,173.535714,4.147024,681.052679,9.731548,53.47619,248.286,1.419429,405.53
2018-W40,145.125,3.591071,680.74625,9.031548,44.428571,251,1.393286,405.6375
2018-W41,248.559524,3.936905,679.162262,7.492262,72.184524,251.857,1.367143,405.825
2018-W42,225.017857,2.998214,679.550119,6.505952,73.571429,254.167,1.585833,406.13
2018-W43,148.363095,3.552381,680.520417,6.98631,69.25,248,1.467286,406.815
2018-W44,183.089286,2.951786,680.64875,7.178571,67.113095,246.429,1.463,407.0775
2018-W45,218.85119,3.460714,678.259583,5.611905,62.892857,247.143,1.503429,406.905
2018-W46,177.791667,3.49881,679.858929,7.25,29.696429,244.857,1.584429,409.05
2018-W47,199.261905,2.880357,681.13744,6.388095,37.982143,242.714,1.837571,408.335
2018-W48,163.702381,4.242262,680.379107,7.669048,31.636905,227,1.528714,408.7225
2018-W49,166.720238,5.407143,679.871845,6.471429,20.892857,229.286,1.621857,408.7675
2018-W50,126.708333,8.310714,682.495833,7.292262,10.464286,235.429,1.550429,410.0175
2018-W51,161.065476,6.13631,680.641667,7.844643,13.035714,225.714,1.561286,409.2075
2018-W52,185.315476,5.027976,678.61631,4.927381,63.845238,224.714,1.849571,409.4025
2019-W01,140.583333,7.216071,680.483631,9.939286,8.40625,217.714,1.804143,410.105
2019-W02,185.529762,3.827976,680.933869,8.510714,15.065476,215.8,1.3992,411.5675
2019-W03,197.72619,4.221429,679.804881,7.133333,16.857143,223.571,1.531143,410.0775
2019-W04,173.482143,4.329167,678.457976,6.149405,20.761905,221.286,1.58,414.0375
2019-W05,170.559524,4.441667,674.900952,3.669853,55.791667,223,1.481714,411.7925
2019-W06,229.14881,7.219048,674.817083,4.303597,38.720238,225.714,1.453857,412.16
2019-W07,245.595238,6.513095,672.134464,3.078409,45.279762,240.286,1.500571,412.225
2019-W08,218.119048,7.630952,677.955298,5.707143,70.690476,238.8,1.482,411.065
2019-W09,257.625,6.395833,677.443571,4.154054,31.654762,240.8,1.2328,424.86
2019-W10,231.845238,3.374405,679.464167,5.751534,23.529762,243.2,1.127,411.9275
2019-W11,212.089286,4.269643,679.226905,5.884663,31.107143,258.857,1.349714,413.17
2019-W12,193.89881,3.464286,680.426429,8.596429,20.565476,241.833,1.2215,413.26
2019-W13,247.910714,5.064881,678.332798,6.259756,29.928571,259.714,1.328571,411.105
2019-W14,181.041667,5.536905,681.308095,7.75119,31.892857,251.857,1.450143,412.865
2019-W15,151.755952,5.205357,680.062857,4.847904,58.392857,272.857,1.356143,412.2275
2019-W16,138.684524,5.4375,680.608274,7.153012,24.994048,270.571,1.310857,413.9775
2019-W17,176.041667,4.17619,680.428988,8.234524,35.577381,270.286,1.302143,414.705
2019-W18,177.886905,7.005952,677.583214,5.533929,63.464286,284.833,1.243,414.8425
2019-W19,207.797619,5.345238,678.7825,10.214286,27.27381,272.429,1.291571,414.6725
2019-W20,130.363095,5.275595,682.487321,9.227976,41.053571,267,1.289429,415.325
2019-W21,131.945783,4.869277,682.166429,11.122619,25.720238,264.857,1.317714,415.2025
2019-W22,189.535714,3.806548,681.345476,7.705357,44.857143,281,1.452429,414.595
2019-W23,177.416667,3.046429,680.76631,7.190476,63.946429,271.857,1.315143,414.545
2019-W24,144.464286,4.191071,681.030833,8.982738,32.440476,276.714,1.295571,414.4875
2019-W25,175.529762,3.642857,681.324405,9.6125,47.85119,267.143,1.301143,414.615
2019-W26,188.035714,3.51131,681.226012,10.1625,55.380952,267.143,1.329286,413.8375
2019-W27,125.904762,3.856548,681.229167,10.009524,39.386905,268.714,1.437714,413.49
2019-W28,142.089286,5.316071,681.326607,8.382738,58.458333,271.333,1.5275,411.7575
2019-W29,133.107143,5.657143,681.476964,10.185119,34.196429,270.286,1.313857,412.5425
2019-W30,151.029762,3.335119,681.701786,9.127976,52.708333,262.143,1.331429,411.3725
2019-W31,165.22619,5.292857,681.091667,8.357143,73.285714,256.25,1.29,410.245
2019-W32,130.934524,3.748214,682.2,8.850595,68.577381,257,1.510333,410.21
2019-W33,160.357143,4.319048,681.886726,10.027381,31.27381,261.714,1.303429,410.6575
2019-W34,160.97619,5.928571,681.806071,10.598214,41.708333,266,1.356429,409.3675
2019-W35,160.583333,3.775595,681.401012,8.935714,52.309524,263.857,1.317571,409.575
2019-W36,188.494048,4.289286,681.23119,8.09881,66.017857,255.571,1.793571,408.59
2019-W37,198.619048,3.131548,681.294821,7.966071,69.059524,249.571,1.668571,408.9825
2019-W38,137.386905,3.707143,680.927381,9.664881,54.821429,244.143,1.456714,408.4175
2019-W39,130.10119,4.130952,681.391905,9.675,49.964286,248.571,1.381286,408.6275
2019-W40,140.946429,5.711905,679.650298,8.502976,33.327381,253,1.1592,408.42
2019-W41,178.928571,5.596429,680.431667,9.482738,44.238095,246.5,1.449167,409.2575
2019-W42,132.386905,5.071429,681.592857,9.245238,41.559524,250.714,1.526571,408.68
2019-W43,170.261905,3.097024,680.6025,7.935119,43.970238,249,1.377167,409.3666667
2019-W44,211.202381,4.201786,678.337679,8.093452,39.065476,256.857,1.488,408.9675
2019-W45,201.291667,3.702976,679.815238,7.694048,39.97619,252.571,1.494857,409.58
2019-W46,188.577381,2.821429,681.206369,7.538095,51.14881,241.429,1.625,410.28
2019-W47,175.315476,4.682738,679.370238,5.0875,70.553571,253.429,1.572714,410.37
2019-W48,191.113095,4.560714,680.09125,6.973214,49.970238,247.286,1.710571,410.8975
2019-W49,238.880952,3.974405,678.815179,6.016071,55.285714,248.167,1.799,411.665
2019-W50,143.422619,5.729762,680.959881,8.154762,27.119048,240.857,1.562286,411.31
2019-W51,146.672619,6.750595,679.61369,6.336905,32.363095,243,1.556,411.8425
2019-W52,183.767857,5.168452,679.80756,8.332143,42.107143,242,1.768,413.0175
2020-W01,138.928571,7.164286,681.472321,5.608929,30.297619,255.429,1.634571,412.9875
2020-W02,125.945122,8.472561,678.315417,3.042405,69.517857,261.75,1.5105,413.825
2020-W03,207.639752,4.063975,678.383452,5.386905,67.60119,258.571,1.647286,412.57
2020-W04,160.410714,3.789881,681.40494,6.555357,24.89881,263,1.592286,415.0075
2020-W05,180.672619,4.419048,680.844226,7.485802,25.095238,264.571,1.654143,413.015
2020-W06,221.994048,6.841667,675.355536,4.69404,33.380952,263.143,1.460857,414.1666667
2020-W07,198.666667,8.005085,675.532917,6.082927,58.672619,291.143,1.430714,413.4875
2020-W08,146.440476,7.406548,680.666845,7.993452,6.428571,272.429,1.532286,413.7675
2020-W09,123.97006,4.275595,679.623095,5.055814,34.797619,279.429,1.442286,413.9925
2020-W10,179.005952,5.21131,679.755893,4.482803,47.73913,273.667,1.434333,413.95
2020-W11,250.238095,5.705952,678.539583,5.727381,34.203593,270.833,1.271167,414.5475
2020-W12,210.972028,3.534965,680.51244,4.945833,73.291045,290,1.461833,414.33
2020-W13,176.22619,4.57381,679.836726,5.528313,40.60479,275.167,1.2275,415.485
